,ID,Year_Birth,Education,Marital_Status, Income ,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
1725,5287,1973,Graduation,Married,"$34,961.00 ",1,0,6/19/14,77,45,2,26,4,1,1,3,3,1,3,7,0,0,0,0,0,0,0,SP
371,9725,1966,PhD,Together,"$28,764.00 ",1,1,6/5/14,16,8,0,3,0,0,1,1,1,0,2,8,1,0,0,0,0,0,0,SP
2112,11074,1977,Graduation,Single,"$85,072.00 ",0,0,4/9/14,94,494,92,391,194,11,241,1,3,4,10,0,0,0,0,0,0,0,0,SA
1362,1600,1965,Master,Married,"$56,962.00 ",2,1,10/11/13,60,292,3,77,10,3,26,7,6,3,5,7,0,0,0,0,0,0,0,SA
507,2371,1972,Graduation,Married,"$33,622.00 ",1,1,4/13/13,22,39,1,22,3,4,12,3,2,0,4,7,0,0,0,0,0,0,0,GER
1600,5062,1963,PhD,Married,"$54,072.00 ",1,1,7/27/13,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,0,SA
395,10146,1972,PhD,Together,"$38,887.00 ",1,0,3/2/14,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,0,AUS
625,2286,1962,Graduation,Single,"$50,785.00 ",1,1,9/10/13,27,64,1,21,0,1,27,2,2,1,3,6,0,0,0,0,0,0,0,CA
695,5121,1977,Graduation,Single,"$56,628.00 ",0,1,3/21/14,30,479,5,82,7,17,171,2,7,6,5,5,1,0,0,0,0,0,0,CA
1848,8931,1986,Graduation,Together,"$83,033.00 ",1,0,5/18/14,82,812,99,431,237,149,33,1,11,4,10,5,0,0,0,1,0,0,0,SA
761,4543,1980,Graduation,Married,"$82,497.00 ",0,0,10/31/12,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA
2020,5043,1951,Basic,Married,"$26,997.00 ",0,0,11/5/12,89,7,23,78,133,49,144,2,4,2,5,7,0,0,0,0,0,0,0,SP
263,2552,1955,PhD,Single,"$55,521.00 ",1,2,10/22/13,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,1,0,SP
2124,10258,1965,Master,Single,"$35,791.00 ",2,1,5/6/13,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,US
846,8527,1965,Master,Together,"$65,735.00 ",1,1,12/7/13,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP
783,3924,1965,PhD,Divorced,"$57,912.00 ",0,1,3/17/14,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,SA
645,4444,1972,Graduation,Married,"$30,023.00 ",1,0,3/24/14,28,11,0,16,7,6,21,1,2,0,3,8,0,0,0,0,0,0,0,SP
2079,7396,1966,Graduation,Married,"$80,398.00 ",0,0,11/10/12,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,0,SP
2193,6568,1984,Graduation,Married,"$38,680.00 ",1,0,3/28/13,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,US
771,113,1951,Graduation,Married,"$30,833.00 ",1,1,7/16/13,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP
1988,10323,1952,Graduation,Married,"$49,413.00 ",0,1,10/25/13,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,0,SP
51,1402,1954,Master,Married,"$66,991.00 ",0,0,9/11/12,1,496,36,460,189,60,12,3,4,8,6,3,0,0,0,0,0,0,0,GER
1891,7787,1960,Graduation,Together,"$62,807.00 ",0,1,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,CA
493,2877,1974,Master,Together,"$46,014.00 ",1,1,1/21/13,21,410,0,59,19,9,44,10,7,1,8,7,0,0,0,0,0,0,0,SA
601,6347,1979,Basic,Single,"$15,862.00 ",1,0,6/27/13,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,0,SP
2187,7181,1977,Graduation,Married,"$30,368.00 ",0,1,11/7/13,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,SP
1874,1878,1985,2n Cycle,Married,"$23,148.00 ",0,0,2/18/14,83,4,6,8,6,3,10,1,2,0,3,7,0,0,0,0,0,0,0,SP
1121,10827,1967,PhD,Married,"$36,947.00 ",1,1,8/7/12,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,0,AUS
993,9076,1980,PhD,Married,"$30,732.00 ",1,0,1/5/13,44,155,1,25,0,1,3,4,4,1,4,8,0,0,0,0,0,0,0,SA
1035,4102,1975,2n Cycle,Married,"$37,284.00 ",1,1,3/29/13,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,SP
1428,3712,1959,Graduation,Divorced,"$52,332.00 ",0,0,8/28/13,63,212,5,33,7,0,2,1,3,2,6,4,0,1,0,0,0,0,0,IND
238,9597,1969,Graduation,Married,"$73,448.00 ",0,0,2/10/14,10,236,106,189,23,41,130,1,7,2,9,4,0,0,0,0,0,0,0,CA
97,6379,1949,Master,Widow,"$47,570.00 ",1,1,5/29/13,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,1,0,US
779,9204,1970,Graduation,Widow,"$66,731.00 ",0,1,9/12/12,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP
1796,7574,1979,PhD,Together,"$27,922.00 ",1,0,5/10/14,80,11,0,13,2,4,11,1,2,0,3,4,0,0,0,0,0,0,0,SA
111,1349,1970,Graduation,Married,"$50,447.00 ",2,0,4/21/14,4,85,7,24,2,3,27,1,3,1,3,6,0,0,0,0,0,0,0,IND
1220,9958,1972,Graduation,Married,"$65,685.00 ",0,1,3/29/14,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,0,AUS
183,7872,1975,PhD,Married,"$86,836.00 ",0,0,9/12/12,7,179,21,273,0,21,63,1,6,10,6,5,1,0,1,1,0,1,0,SP
2194,3032,1984,Graduation,Married,"$24,570.00 ",1,0,2/27/13,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,SP
1268,10420,1955,Master,Divorced,"$46,390.00 ",0,1,5/5/14,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,0,US
613,3267,1963,Master,Together,"$57,288.00 ",0,1,6/25/14,27,527,0,21,0,0,60,3,8,1,8,6,0,1,0,0,0,0,0,CA
1525,3422,1975,Graduation,Married,"$76,068.00 ",0,1,11/29/12,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,GER
1494,2669,1993,Graduation,Single,"$74,293.00 ",0,0,5/4/14,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,SP
1421,5823,1970,PhD,Single,"$32,303.00 ",0,1,3/8/14,63,35,0,2,0,0,2,2,1,0,4,5,0,0,0,0,0,0,0,IND
81,4399,1969,Graduation,Together,"$68,695.00 ",0,0,6/25/14,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,0,CA
484,10562,1946,Master,Married,"$66,835.00 ",0,0,9/28/13,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,0,IND
397,1880,1959,PhD,Together,"$53,537.00 ",1,1,1/30/14,17,81,0,6,0,0,6,2,2,1,3,5,0,0,0,0,0,0,0,IND
1803,3798,1968,Graduation,Married,"$41,120.00 ",1,1,11/6/13,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,0,SP
1898,361,1969,Master,Married,"$43,142.00 ",1,1,2/18/14,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,0,AUS
1733,10584,1976,Graduation,Married,"$65,665.00 ",0,1,12/2/13,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,0,SP
1819,4095,1971,Graduation,Married,"$37,150.00 ",1,0,9/11/12,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,US
2111,1010,1977,Graduation,Together,"$46,931.00 ",2,1,4/24/14,94,41,0,17,3,1,16,2,1,1,3,3,0,0,0,0,0,0,0,SP
88,158,1945,PhD,Together,"$71,604.00 ",0,0,11/17/13,3,345,53,528,98,75,97,1,8,3,5,4,1,0,0,0,0,1,0,SP
38,3725,1961,PhD,Single,"$84,865.00 ",0,0,5/9/13,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,1,0,SP
1303,4149,1948,PhD,Together,"$76,140.00 ",0,0,5/13/14,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,SP
1364,10701,1973,Graduation,Married,"$65,308.00 ",0,0,9/11/13,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,US
571,9291,1959,Master,Married,"$34,242.00 ",0,1,3/23/14,25,8,2,4,0,0,1,1,0,0,3,5,0,0,0,0,0,0,0,SP
2095,5389,1964,Graduation,Married,"$48,920.00 ",0,2,10/20/13,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,0,SP
2081,6730,1954,Graduation,Married,"$38,998.00 ",1,1,11/3/12,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,0,1,SP
934,4767,1965,2n Cycle,Married,"$70,924.00 ",0,0,4/7/14,41,635,114,254,132,152,76,1,6,6,7,3,0,0,1,0,0,0,0,SP
261,11191,1986,Graduation,Divorced,"$41,411.00 ",0,0,12/7/13,11,37,32,38,11,3,18,1,2,1,4,6,0,0,0,0,0,0,0,SP
1290,4119,1963,Master,Together,"$38,620.00 ",0,0,5/11/13,56,112,17,44,34,22,89,1,2,5,3,3,0,0,0,0,0,0,0,GER
1730,954,1960,Basic,Widow,"$22,123.00 ",0,0,3/27/14,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,AUS
2027,11030,1976,Master,Married,"$33,181.00 ",1,0,1/3/14,90,9,0,3,0,0,4,1,1,0,2,6,1,0,0,0,0,0,0,SP
599,1940,1986,Graduation,Married,"$25,252.00 ",1,0,7/12/13,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,AUS
356,5231,1974,2n Cycle,Married,"$45,894.00 ",0,2,2/27/14,15,27,2,7,0,2,13,1,1,0,3,5,0,0,0,0,0,0,0,SP
608,6818,1974,Graduation,Married,"$44,989.00 ",0,1,9/12/12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,SP
1633,10742,1983,PhD,Married,"$86,580.00 ",0,0,2/27/13,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,0,SP
239,1384,1992,Basic,Married,"$17,256.00 ",1,0,11/23/13,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,0,US
1223,5751,1973,2n Cycle,Divorced,"$31,163.00 ",1,0,2/13/14,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,0,CA
1405,4697,1949,Master,Divorced,"$35,416.00 ",0,0,6/13/13,62,248,3,81,4,3,51,3,7,1,5,8,0,0,0,0,0,0,0,SA
1742,1177,1966,Master,Together,"$49,618.00 ",1,1,1/26/13,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,SP
119,850,1968,Graduation,Single,"$70,566.00 ",0,1,10/6/13,4,381,28,215,84,28,21,2,6,5,9,3,0,0,0,0,0,0,0,SP
1570,1020,1973,Graduation,Married,"$79,593.00 ",0,0,5/12/14,70,350,60,568,110,133,145,1,5,6,7,2,0,0,1,0,0,0,0,SP
1386,5536,1959,Graduation,Together,"$87,771.00 ",0,1,5/22/13,61,1492,38,287,50,57,33,1,5,10,4,6,0,1,1,1,1,1,0,CA
751,4698,1983,PhD,Married,"$50,150.00 ",0,0,6/20/13,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,SP
1493,10704,1969,Graduation,Single,"$54,803.00 ",0,1,8/21/12,65,404,0,92,28,27,142,2,6,2,9,4,0,0,0,0,0,0,0,SP
374,9289,1979,Graduation,Married,"$36,781.00 ",1,0,4/10/14,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,1,0,SP
2117,8373,1979,Basic,Together,"$24,594.00 ",1,0,12/10/13,94,1,3,6,10,0,9,1,1,0,3,5,0,0,0,0,0,0,0,CA
1067,7530,1950,PhD,Widow,"$56,551.00 ",1,1,5/7/14,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,SP
1321,448,1978,PhD,Single,"$54,880.00 ",1,0,3/1/13,57,308,85,137,102,45,118,2,6,2,11,5,0,0,0,0,0,0,0,SP
1125,8659,1952,PhD,Together,"$69,805.00 ",0,1,1/21/14,50,750,71,174,13,10,20,2,6,8,11,2,0,0,0,0,0,0,0,GER
1938,4676,1951,Master,Widow,"$73,705.00 ",0,2,3/5/14,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,0,SP
2150,999,1991,Graduation,Single,"$86,037.00 ",0,0,1/2/13,95,490,44,125,29,20,22,1,6,7,11,3,0,1,1,0,0,1,0,CA
1158,8957,1952,2n Cycle,Single,"$64,831.00 ",1,1,6/10/13,51,480,86,249,75,86,144,8,6,3,5,6,0,0,0,0,0,0,0,SA
729,3790,1956,Graduation,Together,"$34,633.00 ",2,1,1/23/14,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,SA
410,380,1954,Graduation,Divorced,"$64,497.00 ",0,1,9/10/12,17,1170,48,320,42,32,192,5,11,4,9,8,1,0,0,0,0,1,0,SA
1588,246,1965,Graduation,Married,"$66,480.00 ",1,1,5/31/14,71,199,9,57,20,21,6,7,4,1,7,4,0,0,0,0,0,0,0,SP
1968,10379,1962,Master,Single,"$59,247.00 ",0,2,11/8/13,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,SP
1224,3308,1952,Graduation,Married,"$35,704.00 ",1,1,1/3/14,54,30,9,12,2,11,30,3,2,0,4,4,0,0,0,0,0,0,0,SA
1089,309,1961,PhD,Together,"$63,342.00 ",0,1,10/16/12,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,0,SA
2039,4148,1972,Graduation,Married,"$38,988.00 ",1,2,8/20/12,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,0,SP
1191,8462,1978,Basic,Together,"$24,882.00 ",1,0,9/9/12,52,1,4,10,29,0,36,1,1,1,2,6,1,0,0,0,0,0,0,SP
867,905,1986,Graduation,Divorced,"$21,846.00 ",1,0,10/22/13,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,SA
1296,3445,1956,Graduation,Single,"$60,714.00 ",0,0,1/17/13,56,216,162,224,101,92,162,2,7,4,10,5,0,0,0,0,0,1,0,SA
2094,1604,1960,Master,Married,"$47,353.00 ",0,1,11/13/13,93,184,2,19,8,8,4,3,2,2,6,5,0,0,0,0,0,0,0,SP
382,7446,1967,Master,Together,"$62,513.00 ",0,1,9/9/13,16,520,42,98,0,42,14,2,6,4,10,6,0,0,0,0,0,0,0,US
1648,176,1980,2n Cycle,Single,"$67,506.00 ",0,1,1/2/14,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,SP
1482,4706,1966,Graduation,Single,"$34,704.00 ",0,1,4/27/13,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,0,CA
541,3436,1969,Graduation,Married,"$14,045.00 ",1,0,1/26/14,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,0,SP
2102,322,1978,Graduation,Together,"$42,554.00 ",1,1,1/12/13,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,AUS
2129,6055,1979,Graduation,Married,"$71,626.00 ",0,0,11/1/12,94,546,72,376,94,145,72,1,5,5,8,3,0,1,0,0,0,0,0,SP
1320,5123,1951,Master,Married,"$27,450.00 ",0,0,4/15/13,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,SP
1752,6036,1959,Master,Together,"$89,120.00 ",0,0,3/17/14,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,0,SP
1878,8405,1979,Graduation,Divorced,"$68,274.00 ",1,1,9/30/13,83,135,25,51,23,25,46,2,4,2,5,3,0,0,0,0,0,0,0,SA
188,10949,1963,PhD,Divorced,"$72,968.00 ",0,0,12/16/13,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,1,0,SP
681,9495,1982,Graduation,Together,"$71,853.00 ",0,0,5/8/13,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,0,SP
1274,1328,1982,2n Cycle,Married,"$57,937.00 ",0,1,2/16/14,56,261,42,144,55,48,133,3,4,4,9,3,0,0,0,0,0,0,0,SA
1614,2447,1979,Graduation,Together,"$30,545.00 ",1,0,10/17/12,71,4,12,15,19,7,12,2,2,0,3,7,0,0,0,0,0,0,0,IND
316,8164,1978,PhD,Married,"$82,170.00 ",0,0,11/25/13,13,1023,93,651,49,55,37,1,5,6,7,2,0,0,0,0,0,0,0,SA
1238,8687,1978,Graduation,Together,"$53,172.00 ",0,1,5/6/13,54,121,62,90,68,20,125,3,2,3,8,3,0,0,0,0,0,0,0,IND
123,6310,1978,Graduation,Married,"$33,039.00 ",1,0,9/9/13,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,0,CA
1610,798,1987,Graduation,Single,"$23,442.00 ",1,0,12/24/12,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,SP
874,5370,1973,PhD,Married,"$32,644.00 ",1,0,1/16/13,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,SP
660,9973,1963,Graduation,Married,"$50,437.00 ",0,2,10/17/12,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,0,SP
531,1726,1970,Graduation,Single,"$22,585.00 ",0,0,3/18/13,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,1,0,SP
255,4301,1971,Master,Married,"$35,178.00 ",1,0,1/10/13,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,1,0,AUS
1054,6248,1947,Master,Single,"$91,712.00 ",0,0,10/17/13,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,1,0,SP
662,10971,1977,Graduation,Single,"$37,774.00 ",2,0,9/3/12,28,173,8,107,7,2,176,4,7,2,3,9,1,0,0,0,0,1,1,SP
1883,7386,1976,Graduation,Divorced,"$30,992.00 ",1,0,4/22/13,83,17,0,14,7,3,2,1,1,0,3,7,0,0,0,0,0,0,0,CA
230,1618,1965,Graduation,Together,"$56,046.00 ",0,0,1/2/13,9,577,0,64,0,0,51,2,10,1,8,8,1,0,0,0,0,1,0,GER
901,5092,1949,PhD,Widow,"$51,569.00 ",0,1,2/12/13,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,0,SP
1568,642,1980,Basic,Married,"$16,005.00 ",1,0,8/14/12,69,1,3,2,20,30,47,3,2,1,2,8,0,0,0,0,0,0,0,CA
2021,3104,1961,Graduation,Single,"$82,332.00 ",0,0,9/17/12,89,830,59,968,51,79,19,1,5,3,12,2,0,0,1,0,0,1,0,GER
2165,7244,1951,Graduation,Single,,2,1,1/1/14,96,48,5,48,6,10,7,3,2,1,4,6,0,0,0,0,0,0,0,AUS
380,3388,1967,Graduation,Divorced,"$70,844.00 ",1,1,10/30/13,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,0,GER
1591,3286,1967,PhD,Divorced,"$26,642.00 ",1,0,3/1/14,71,13,2,15,2,2,8,2,2,0,3,6,0,0,0,0,0,0,0,SP
864,2174,1954,Graduation,Single,"$46,344.00 ",1,1,3/8/14,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US
1288,10156,1975,Graduation,Single,"$84,196.00 ",0,1,6/3/13,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,SP
787,9097,1956,Graduation,Divorced,"$46,086.00 ",0,1,11/3/13,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP
101,10676,1982,Graduation,Married,"$63,211.00 ",0,0,11/2/12,3,145,193,459,205,26,145,2,3,8,7,2,0,0,0,0,0,1,0,SP
1888,55,1963,Graduation,Together,"$56,253.00 ",0,1,12/7/12,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,SP
1918,8663,1974,Graduation,Divorced,"$39,996.00 ",1,1,5/22/14,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,AUS
1521,4487,1969,Master,Single,"$39,858.00 ",1,0,1/24/13,67,15,20,25,2,7,26,1,2,0,4,6,0,0,0,0,0,1,0,SA
1549,8870,1984,Graduation,Together,"$35,196.00 ",1,0,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,1,0,SP
1659,10299,1969,PhD,Single,"$48,240.00 ",0,0,11/9/12,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,1,0,SP
877,5036,1984,PhD,Single,"$42,710.00 ",1,0,11/28/12,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,SP
1545,5138,1950,Graduation,Together,"$28,320.00 ",0,1,1/14/13,68,19,1,14,3,2,4,1,1,0,3,8,0,0,0,0,0,0,0,SP
675,9316,1952,Basic,Together,"$13,084.00 ",0,0,11/2/13,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,US
566,2535,1978,Master,Married,"$88,097.00 ",1,0,8/18/12,24,163,0,480,0,126,75,1,6,5,8,9,0,1,1,1,0,1,0,SP
290,9699,1966,Graduation,Divorced,"$67,272.00 ",0,1,12/21/13,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,0,SP
2160,3266,1964,Graduation,Married,"$42,523.00 ",0,0,4/23/14,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,0,CA
798,965,1971,Graduation,Divorced,"$55,635.00 ",0,1,11/13/12,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US
523,2173,1952,Graduation,Widow,"$40,049.00 ",0,1,10/16/13,23,13,6,7,0,3,3,1,1,0,3,6,0,0,0,0,0,0,0,SP
626,8420,1970,2n Cycle,Married,"$15,315.00 ",0,0,8/3/13,27,7,4,13,15,8,17,2,2,0,4,5,0,0,0,0,0,0,0,SP
495,6233,1976,Graduation,Married,"$65,991.00 ",0,1,9/7/12,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,0,SP
1657,1928,1973,Graduation,Married,"$31,814.00 ",1,0,2/9/13,73,35,3,20,4,1,20,2,2,0,3,9,1,0,0,0,0,0,0,SA
158,2814,1976,Master,Together,"$30,560.00 ",1,0,6/27/13,6,9,1,5,4,5,7,1,1,0,3,7,0,0,0,0,0,0,0,SA
790,8334,1971,Master,Single,"$33,316.00 ",1,1,10/4/13,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP
2028,4587,1944,Master,Widow,"$45,006.00 ",0,0,7/18/13,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,SP
1917,7321,1962,Graduation,Together,"$76,081.00 ",0,0,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,0,IND
366,7393,1978,Graduation,Together,"$41,580.00 ",1,1,12/10/12,15,56,5,24,4,0,3,3,2,1,3,5,0,0,0,0,0,0,0,SP
1407,1165,1958,PhD,Single,"$50,729.00 ",1,1,5/2/13,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,0,SA
228,11025,1961,Graduation,Married,"$36,443.00 ",1,1,2/3/13,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,0,SP
912,4654,1992,Graduation,Together,"$75,114.00 ",0,0,11/7/13,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,SA
417,11086,1984,Basic,Single,"$25,707.00 ",1,0,1/18/14,18,1,6,2,3,6,3,1,1,0,3,7,0,0,0,0,0,0,0,SP
1230,5081,1967,2n Cycle,Together,"$47,821.00 ",1,1,10/20/13,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,SP
742,5832,1960,2n Cycle,Together,"$92,556.00 ",0,0,4/20/14,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,SP
79,7990,1947,Graduation,Married,"$27,469.00 ",0,0,8/2/12,2,9,1,2,3,2,0,1,0,0,3,6,0,0,0,0,0,0,0,CA
1214,2225,1977,Graduation,Divorced,"$82,582.00 ",0,0,6/7/14,54,510,120,550,156,40,241,1,4,9,7,1,1,0,0,1,0,1,0,AUS
492,1685,1967,PhD,Together,"$62,981.00 ",0,0,3/17/13,21,796,14,590,38,44,0,1,4,5,13,3,0,1,0,0,0,0,0,CA
1169,6575,1981,Graduation,Together,"$56,386.00 ",1,1,10/27/12,51,230,48,214,13,32,75,8,9,1,7,9,0,0,0,0,0,0,0,SA
2175,5748,1965,Graduation,Married,"$59,754.00 ",0,1,12/1/12,96,115,27,44,4,146,139,3,5,2,6,5,0,0,0,0,0,1,0,SA
1991,8015,1962,PhD,Divorced,"$85,696.00 ",0,0,5/3/13,88,714,76,395,116,0,12,1,4,6,9,1,0,0,0,0,0,1,0,SP
1342,3830,1953,Master,Married,"$59,354.00 ",0,2,4/24/14,59,295,21,78,39,13,13,1,4,4,7,3,0,0,0,0,0,0,0,CA
824,10757,1967,PhD,Divorced,"$28,420.00 ",1,0,12/24/13,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP
1677,1461,1965,PhD,Divorced,"$36,921.00 ",1,1,7/28/13,74,17,1,12,3,1,4,2,2,0,3,7,0,0,0,0,0,0,0,CA
1550,10340,1984,Graduation,Together,"$35,196.00 ",1,0,11/13/12,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,0,SP
1168,1544,1967,Master,Divorced,"$81,380.00 ",0,0,12/22/12,51,741,68,689,224,68,103,1,4,2,10,2,0,0,0,0,0,0,0,CA
2041,1291,1978,PhD,Together,"$27,683.00 ",1,0,8/4/12,90,152,9,121,12,12,45,4,6,2,4,8,0,0,0,0,0,0,0,SP
1944,2304,1963,PhD,Together,"$66,313.00 ",0,1,9/16/13,86,625,7,99,10,22,7,2,6,3,12,4,0,0,0,0,0,0,0,SA
1706,4066,1978,2n Cycle,Divorced,"$21,282.00 ",1,0,5/11/14,76,1,5,8,4,8,20,2,2,1,2,6,0,0,0,0,0,0,0,SP
1024,6173,1979,Graduation,Together,"$77,298.00 ",0,1,11/2/13,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,0,SP
413,8207,1957,2n Cycle,Married,"$53,233.00 ",0,1,3/18/14,18,28,0,9,3,0,0,1,1,0,3,4,0,0,0,0,0,0,0,CA
592,6961,1974,Graduation,Married,"$26,751.00 ",2,0,5/22/14,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,SP
1670,2894,1985,Graduation,Single,"$72,903.00 ",0,0,10/29/13,74,1067,138,750,0,19,39,1,7,5,8,4,0,1,1,1,0,1,0,SP
1576,4356,1971,Graduation,Together,"$71,819.00 ",0,1,8/28/13,70,1224,28,140,0,14,168,3,3,3,5,6,0,1,1,0,0,0,0,SP
2005,2909,1974,PhD,Married,"$78,128.00 ",0,1,2/19/14,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,GER
